Parcel,Year,NDVI_SUR,mean.ndwi.gr.nir,mean.ndwi.gr.swir1,mean.ndwi.nir.swir1,mean.tc.bright,mean.tc.wet,mean.tc.green,sd.ndvi,n,PPT,sd.ppt,n.month.ppt
BIS111,2008,0.5795165,-0.5858291875,-0.4051941875,0.24742350000000002,0.407335375,-0.105641875,0.119663625,0.03156843856343442,16,148.174325,25.926335734781336,12
BIS111,2009,0.5189698461538461,-0.5368231538461539,-0.4038433846153846,0.179506,0.3773302307692308,-0.11669461538461538,0.08067992307692308,0.040618387248154315,13,75.564714,7.71275640661543,12
BIS111,2010,0.5592716875,-0.5753504375,-0.416434375,0.219886625,0.4079808125,-0.11810925,0.10823218750000001,0.030766552515610748,16,99.942705,11.3640013455112,12
BIS111,2011,0.557797375,-0.571535,-0.4118659375,0.2195160625,0.4138786875,-0.1217285625,0.104283375,0.054902405084993014,16,227.771834,42.108992745744644,12
BIS111,2012,0.5169866249999999,-0.55101975,-0.407927,0.19197825,0.42103137500000004,-0.149141,0.0570395,0.0142778614939103,8,79.706765,9.512770509060452,12
BIS111,2013,0.5339835333333334,-0.5576436,-0.40644186666666665,0.2092464,0.4604723333333333,-0.09039433333333334,0.09515526666666667,0.07956924339831913,15,61.630402,6.5396979769246615,12
BIS111,2014,0.5050137692307692,-0.5356866153846154,-0.39912607692307694,0.185071,0.4228706923076923,-0.08439884615384616,0.07712684615384616,0.07905181754726226,13,83.356371,7.3678395969835515,12
BIS111,2015,0.5166028333333333,-0.54474725,-0.41263241666666667,0.17974283333333332,0.45291308333333336,-0.08482666666666668,0.08962866666666668,0.03239229873633921,12,73.054445,6.700486941654131,12
BIS111,2016,0.5649503333333333,-0.5861982,-0.42776593333333335,0.2244398,0.43242400000000003,-0.07588873333333333,0.1089452,0.03608959463942612,15,156.789836,9.73211695938091,12
BIS111,2017,0.6264476666666666,-0.6237898333333334,-0.41872408333333333,0.29031908333333334,0.414775,-0.055688,0.12544366666666668,0.024266877906589737,12,315.071693,45.656547342054495,12
BIS111,2018,0.5910623846153846,-0.5902543846153846,-0.4055076923076923,0.2531803076923077,0.41511638461538464,-0.06858184615384616,0.10216646153846154,0.04558618912481145,13,94.608909,9.305027354196344,12
BIS111,2019,0.5824070714285714,-0.5917631428571428,-0.4020823571428571,0.2624719285714286,0.41563985714285717,-0.05955557142857143,0.11354514285714286,0.055455895820933215,14,197.005205,22.179789939260154,12
BIS111,2020,0.56788400000000006,-0.5845760714285715,-0.419817,0.22850314285714285,0.43703764285714286,-0.067108,0.1066465,0.02507140263021105,14,57.640268999999996,6.692964554753244,12
BIS112,1984,0.5600445000000001,-0.577776,-0.481682,0.13539299999999999,0.426,-0.1359105,0.1464065,0.02518926486620843,2,128.31507200000001,13.03843472428851,12
BIS112,1985,0.5394853333333334,-0.5485945,-0.45153183333333335,0.13129716666666666,0.4265335,-0.13565866666666668,0.13889033333333334,0.05966738765411692,6,119.282842,12.97605807592878,12
BIS112,1986,0.6638911428571429,-0.6485977142857143,-0.4447885714285714,0.29138728571428574,0.39624257142857144,-0.07980885714285714,0.19200914285714285,0.01713062024007081,7,196.146297,22.873142731314072,12
BIS112,1987,0.6276817142857143,-0.6179235714285715,-0.4106562857142857,0.28177271428571427,0.43338457142857145,-0.08698585714285714,0.19592442857142858,0.04531428469299825,7,62.133191,5.189716823437802,12
BIS112,1988,0.561964,-0.574289,-0.42409366666666665,0.20319116666666667,0.43155133333333334,-0.10664516666666667,0.158604,0.025135371475273657,6,156.746791,14.316131781844629,12
BIS112,1989,0.5727696666666666,-0.581294,-0.39585116666666664,0.24942816666666667,0.4569586666666667,-0.10044916666666667,0.18192633333333333,0.04949049301296831,6,69.034257,7.8169103233453505,12
BIS112,1990,0.59385725,-0.592009,-0.39407175,0.266401,0.4343395,-0.08971875,0.1788045,0.05376223998542096,4,91.07407,7.615266899942472,12
BIS112,1991,0.6315192000000001,-0.6221644,-0.3853696,0.3193038,0.4286856,-0.0716338,0.2015282,0.04374524088058036,5,93.03508599999999,21.111186786903442,12
BIS112,1992,0.5803336,-0.5751754,-0.3509384,0.2871386,0.421201,-0.0726182,0.17207940000000002,0.03968551968035697,5,119.57600699999999,11.413280463776495,12
BIS112,1993,0.6257246666666667,-0.6193393333333334,-0.41027616666666666,0.28854616666666666,0.4135275,-0.07866983333333333,0.18493616666666668,0.02174369144066084,6,201.21363399999998,22.67032150571413,12
BIS112,1994,0.6238615,-0.619205625,-0.375869625,0.32465775,0.425727375,-0.06684475,0.196143625,0.03937854323286802,8,79.339141,9.240306450801622,12
BIS112,1995,0.691504875,-0.669351125,-0.409128875,0.367095125,0.404215375,-0.055294875,0.21271099999999998,0.026601705028263024,8,189.782362,23.729002391754207,12
BIS112,1996,0.5433794285714286,-0.5533939999999999,-0.449972,0.14155014285714285,0.40721285714285715,-0.12045128571428572,0.13097742857142858,0.055859548374642715,7,113.858461,15.973958137051877,12
BIS112,1997,0.5656053750000001,-0.56371575,-0.46747987500000004,0.1345805,0.408143,-0.12868675,0.13860325,0.020359861204533213,8,148.425028,13.406240055837088,12
BIS112,1998,0.5597851428571429,-0.5514418571428571,-0.3976998571428571,0.2012977142857143,0.4236874285714286,-0.10453571428571429,0.14592942857142857,0.06858483865847848,7,251.322578,33.216459914309084,12
BIS112,1999,0.576538,-0.5869556,-0.4311145333333333,0.213912,0.4240802,-0.1220966,0.12743000000000002,0.021124775014862804,15,69.449325,6.16793717293791,12
BIS112,2000,0.5686920769230769,-0.5811604615384616,-0.4461499230769231,0.18899276923076924,0.43691161538461537,-0.14286753846153846,0.11426138461538461,0.023759872946004085,13,65.457823,9.322332569359203,12
BIS112,2001,0.5898172,-0.5868718,-0.44840233333333335,0.19818706666666666,0.42030613333333333,-0.12852706666666666,0.125688,0.016574064163195283,15,106.001086,11.745943383720208,12
BIS112,2002,0.5796298461538462,-0.5824433076923077,-0.43045646153846157,0.21005400000000002,0.4498979230769231,-0.13850215384615386,0.12012253846153846,0.0331520390771723,13,39.114849,6.9521418489380284,12
BIS112,2003,0.5947055714285714,-0.5886245714285714,-0.40191414285714283,0.2533325714285714,0.4118687857142857,-0.10059242857142857,0.13100042857142857,0.04960367537827178,14,99.500956,11.866198857373158,12
BIS112,2004,0.5832384285714286,-0.5853089285714286,-0.43086357142857146,0.21769857142857144,0.4228472857142857,-0.11915092857142857,0.12815035714285714,0.08042591348536891,14,90.992206,12.682491223498594,12
BIS112,2005,0.641183875,-0.6272233125,-0.4310981875,0.2817346875,0.42248050000000004,-0.107115,0.152997375,0.03321796319036834,16,238.095667,22.751474475945933,12
BIS112,2006,0.6404304615384615,-0.6200889230769231,-0.41616200000000003,0.28852276923076925,0.4070345384615385,-0.09166753846153847,0.15046199999999998,0.09932883047955361,13,167.908107,20.044357687522847,12
BIS112,2007,0.5819913076923077,-0.5838398461538462,-0.41725046153846157,0.22923823076923078,0.4272089230769231,-0.11649684615384615,0.12892176923076923,0.05333988706147368,13,62.582923,3.408138823715011,12
BIS112,2008,0.6271300625,-0.6190714374999999,-0.42163143750000004,0.2786595625,0.4219078125,-0.10761125,0.1488434375,0.0587406602272154,16,148.464209,26.089234076215142,12
BIS112,2009,0.6449561538461538,-0.6315724615384616,-0.4368312307692308,0.2801165384615385,0.40717784615384617,-0.10433146153846154,0.14160269230769232,0.02780086430264999,13,74.7646,7.787641414684509,12
BIS112,2010,0.6417664375,-0.636313875,-0.4537605625,0.26994625,0.4229875,-0.11371625,0.15347225,0.03036705061514042,16,99.945411000000007,11.413629835584887,12
BIS112,2011,0.6306079333333333,-0.6268544,-0.4469267333333333,0.2628822,0.4260298,-0.10845233333333333,0.1449162,0.08575600334376153,15,229.23578999999998,42.647583333720235,12
BIS112,2012,0.5964514285714285,-0.6050271428571429,-0.45295,0.22143200000000002,0.42249000000000003,-0.1476822857142857,0.09221671428571429,0.08324372508855576,7,79.010641,9.546131482111631,12
BIS112,2013,0.6218764999999999,-0.6205151428571428,-0.46304564285714284,0.23249314285714284,0.46030435714285717,-0.08742664285714286,0.13999657142857141,0.02677594639784,14,60.745782,6.490029508944939,12
